source,category,gender,age_unit,age,l,m,s,sd3neg,sd2neg,sd1neg,sd0,sd1,sd2,sd3
https://cdn.who.int/media/docs/default-source/child-growth/child-growth-standards/indicators/length-height-for-age/expandable-tables/lhfa-girls-zscore-expanded-tables.xlsx,expanded,female,day,382,1,74.681700000000006,0.034880000000000001,66.867000000000004,69.471999999999994,72.076999999999998,74.682000000000002,77.287000000000006,79.891000000000005,82.495999999999995
https://cdn.who.int/media/docs/default-source/child-growth/child-growth-standards/indicators/length-height-for-age/expandable-tables/lhfa-girls-zscore-expanded-tables.xlsx,expanded,female,day,383,1,74.721100000000007,0.034889999999999997,66.900000000000006,69.507000000000005,72.114000000000004,74.721000000000004,77.328000000000003,79.935000000000002,82.542000000000002
https://cdn.who.int/media/docs/default-source/child-growth/child-growth-standards/indicators/length-height-for-age/expandable-tables/lhfa-girls-zscore-expanded-tables.xlsx,expanded,female,day,384,1,74.760499999999993,0.034889999999999997,66.935000000000002,69.543999999999997,72.152000000000001,74.760000000000005,77.369,79.977000000000004,82.585999999999999
https://cdn.who.int/media/docs/default-source/child-growth/child-growth-standards/indicators/length-height-for-age/expandable-tables/lhfa-girls-zscore-expanded-tables.xlsx,expanded,female,day,385,1,74.799800000000005,0.0349,66.968000000000004,69.578999999999994,72.188999999999993,74.8,77.41,80.021000000000001,82.631
https://cdn.who.int/media/docs/default-source/child-growth/child-growth-standards/indicators/length-height-for-age/expandable-tables/lhfa-girls-zscore-expanded-tables.xlsx,expanded,female,day,386,1,74.839100000000002,0.0349,67.003,69.614999999999995,72.227000000000004,74.838999999999999,77.450999999999993,80.063000000000002,82.674999999999997
https://cdn.who.int/media/docs/default-source/child-growth/child-growth-standards/indicators/length-height-for-age/expandable-tables/lhfa-girls-zscore-expanded-tables.xlsx,expanded,female,day,387,1,74.878399999999999,0.034909999999999997,67.036000000000001,69.650000000000006,72.263999999999996,74.878,77.492000000000004,80.105999999999995,82.72
https://cdn.who.int/media/docs/default-source/child-growth/child-growth-standards/indicators/length-height-for-age/expandable-tables/lhfa-girls-zscore-expanded-tables.xlsx,expanded,female,day,388,1,74.917599999999993,0.034909999999999997,67.070999999999998,69.686999999999998,72.302000000000007,74.918000000000006,77.533000000000001,80.147999999999996,82.763999999999996
https://cdn.who.int/media/docs/default-source/child-growth/child-growth-standards/indicators/length-height-for-age/expandable-tables/lhfa-girls-zscore-expanded-tables.xlsx,expanded,female,day,389,1,74.956699999999998,0.03492,67.103999999999999,69.721999999999994,72.338999999999999,74.956999999999994,77.573999999999998,80.191999999999993,82.808999999999997
https://cdn.who.int/media/docs/default-source/child-growth/child-growth-standards/indicators/length-height-for-age/expandable-tables/lhfa-girls-zscore-expanded-tables.xlsx,expanded,female,day,390,1,74.995900000000006,0.034930000000000003,67.137,69.757000000000005,72.376000000000005,74.995999999999995,77.616,80.234999999999999,82.855000000000004
https://cdn.who.int/media/docs/default-source/child-growth/child-growth-standards/indicators/length-height-for-age/expandable-tables/lhfa-girls-zscore-expanded-tables.xlsx,expanded,female,day,391,1,75.034899999999993,0.034930000000000003,67.171999999999997,69.793000000000006,72.414000000000001,75.034999999999997,77.656000000000006,80.277000000000001,82.897999999999996
https://cdn.who.int/media/docs/default-source/child-growth/child-growth-standards/indicators/length-height-for-age/expandable-tables/lhfa-girls-zscore-expanded-tables.xlsx,expanded,female,day,392,1,75.073999999999998,0.034939999999999999,67.204999999999998,69.828000000000003,72.450999999999993,75.073999999999998,77.697000000000003,80.319999999999993,82.942999999999998
https://cdn.who.int/media/docs/default-source/child-growth/child-growth-standards/indicators/length-height-for-age/expandable-tables/lhfa-girls-zscore-expanded-tables.xlsx,expanded,female,day,393,1,75.113,0.034939999999999999,67.239999999999995,69.864000000000004,72.489000000000004,75.113,77.736999999999995,80.361999999999995,82.986000000000004
https://cdn.who.int/media/docs/default-source/child-growth/child-growth-standards/indicators/length-height-for-age/expandable-tables/lhfa-girls-zscore-expanded-tables.xlsx,expanded,female,day,394,1,75.151899999999998,0.034950000000000002,67.272000000000006,69.899000000000001,72.525000000000006,75.152000000000001,77.778000000000006,80.405000000000001,83.031999999999996
https://cdn.who.int/media/docs/default-source/child-growth/child-growth-standards/indicators/length-height-for-age/expandable-tables/lhfa-girls-zscore-expanded-tables.xlsx,expanded,female,day,395,1,75.190799999999996,0.034950000000000002,67.307000000000002,69.935000000000002,72.563000000000002,75.191000000000003,77.819000000000003,80.447000000000003,83.075000000000003
https://cdn.who.int/media/docs/default-source/child-growth/child-growth-standards/indicators/length-height-for-age/expandable-tables/lhfa-girls-zscore-expanded-tables.xlsx,expanded,female,day,396,1,75.229699999999994,0.034959999999999998,67.34,69.97,72.599999999999994,75.23,77.86,80.489999999999995,83.12
https://cdn.who.int/media/docs/default-source/child-growth/child-growth-standards/indicators/length-height-for-age/expandable-tables/lhfa-girls-zscore-expanded-tables.xlsx,expanded,female,day,397,1,75.268600000000006,0.034970000000000001,67.372,70.004000000000005,72.635999999999996,75.269000000000005,77.900999999999996,80.533000000000001,83.165000000000006
https://cdn.who.int/media/docs/default-source/child-growth/child-growth-standards/indicators/length-height-for-age/expandable-tables/lhfa-girls-zscore-expanded-tables.xlsx,expanded,female,day,398,1,75.307299999999998,0.034970000000000001,67.406999999999996,70.040000000000006,72.674000000000007,75.307000000000002,77.941000000000003,80.573999999999998,83.207999999999998
https://cdn.who.int/media/docs/default-source/child-growth/child-growth-standards/indicators/length-height-for-age/expandable-tables/lhfa-girls-zscore-expanded-tables.xlsx,expanded,female,day,399,1,75.346100000000007,0.034979999999999997,67.438999999999993,70.075000000000003,72.709999999999994,75.346000000000004,77.981999999999999,80.617000000000004,83.253
https://cdn.who.int/media/docs/default-source/child-growth/child-growth-standards/indicators/length-height-for-age/expandable-tables/lhfa-girls-zscore-expanded-tables.xlsx,expanded,female,day,400,1,75.384799999999998,0.034979999999999997,67.474000000000004,70.111000000000004,72.748000000000005,75.385000000000005,78.022000000000006,80.659000000000006,83.296000000000006
https://cdn.who.int/media/docs/default-source/child-growth/child-growth-standards/indicators/length-height-for-age/expandable-tables/lhfa-girls-zscore-expanded-tables.xlsx,expanded,female,day,401,1,75.423500000000004,0.03499,67.506,70.144999999999996,72.784000000000006,75.424000000000007,78.063000000000002,80.701999999999998,83.340999999999994
https://cdn.who.int/media/docs/default-source/child-growth/child-growth-standards/indicators/length-height-for-age/expandable-tables/lhfa-girls-zscore-expanded-tables.xlsx,expanded,female,day,402,1,75.462100000000007,0.035000000000000003,67.539000000000001,70.180000000000007,72.820999999999998,75.462000000000003,78.102999999999994,80.744,83.385999999999996
https://cdn.who.int/media/docs/default-source/child-growth/child-growth-standards/indicators/length-height-for-age/expandable-tables/lhfa-girls-zscore-expanded-tables.xlsx,expanded,female,day,403,1,75.500699999999995,0.035000000000000003,67.572999999999993,70.215999999999994,72.858000000000004,75.501000000000005,78.143000000000001,80.786000000000001,83.427999999999997
https://cdn.who.int/media/docs/default-source/child-growth/child-growth-standards/indicators/length-height-for-age/expandable-tables/lhfa-girls-zscore-expanded-tables.xlsx,expanded,female,day,404,1,75.539199999999994,0.035009999999999999,67.605000000000004,70.25,72.894999999999996,75.539000000000001,78.183999999999997,80.828000000000003,83.472999999999999
https://cdn.who.int/media/docs/default-source/child-growth/child-growth-standards/indicators/length-height-for-age/expandable-tables/lhfa-girls-zscore-expanded-tables.xlsx,expanded,female,day,405,1,75.577699999999993,0.035009999999999999,67.64,70.286000000000001,72.932000000000002,75.578000000000003,78.224000000000004,80.87,83.516000000000005
https://cdn.who.int/media/docs/default-source/child-growth/child-growth-standards/indicators/length-height-for-age/expandable-tables/lhfa-girls-zscore-expanded-tables.xlsx,expanded,female,day,406,1,75.616200000000006,0.035020000000000003,67.671999999999997,70.319999999999993,72.968000000000004,75.616,78.263999999999996,80.912000000000006,83.56
https://cdn.who.int/media/docs/default-source/child-growth/child-growth-standards/indicators/length-height-for-age/expandable-tables/lhfa-girls-zscore-expanded-tables.xlsx,expanded,female,day,407,1,75.654600000000002,0.035029999999999999,67.703999999999994,70.353999999999999,73.004000000000005,75.655000000000001,78.305000000000007,80.954999999999998,83.605000000000004
https://cdn.who.int/media/docs/default-source/child-growth/child-growth-standards/indicators/length-height-for-age/expandable-tables/lhfa-girls-zscore-expanded-tables.xlsx,expanded,female,day,408,1,75.692999999999998,0.035029999999999999,67.738,70.39,73.040999999999997,75.692999999999998,78.344999999999999,80.995999999999995,83.647999999999996
https://cdn.who.int/media/docs/default-source/child-growth/child-growth-standards/indicators/length-height-for-age/expandable-tables/lhfa-girls-zscore-expanded-tables.xlsx,expanded,female,day,409,1,75.731300000000005,0.035040000000000002,67.77,70.424000000000007,73.078000000000003,75.730999999999995,78.385000000000005,81.039000000000001,83.691999999999993
https://cdn.who.int/media/docs/default-source/child-growth/child-growth-standards/indicators/length-height-for-age/expandable-tables/lhfa-girls-zscore-expanded-tables.xlsx,expanded,female,day,410,1,75.769599999999997,0.035040000000000002,67.805000000000007,70.459999999999994,73.114999999999995,75.77,78.424999999999997,81.08,83.734999999999999
https://cdn.who.int/media/docs/default-source/child-growth/child-growth-standards/indicators/length-height-for-age/expandable-tables/lhfa-girls-zscore-expanded-tables.xlsx,expanded,female,day,411,1,75.807900000000004,0.035049999999999998,67.837000000000003,70.494,73.150999999999996,75.808000000000007,78.465000000000003,81.122,83.778999999999996
https://cdn.who.int/media/docs/default-source/child-growth/child-growth-standards/indicators/length-height-for-age/expandable-tables/lhfa-girls-zscore-expanded-tables.xlsx,expanded,female,day,412,1,75.846100000000007,0.035060000000000001,67.869,70.528000000000006,73.186999999999998,75.846000000000004,78.504999999999995,81.164000000000001,83.823999999999998
https://cdn.who.int/media/docs/default-source/child-growth/child-growth-standards/indicators/length-height-for-age/expandable-tables/lhfa-girls-zscore-expanded-tables.xlsx,expanded,female,day,413,1,75.884299999999996,0.035060000000000001,67.903000000000006,70.563000000000002,73.224000000000004,75.884,78.545000000000002,81.204999999999998,83.866
https://cdn.who.int/media/docs/default-source/child-growth/child-growth-standards/indicators/length-height-for-age/expandable-tables/lhfa-girls-zscore-expanded-tables.xlsx,expanded,female,day,414,1,75.922399999999996,0.035069999999999997,67.935000000000002,70.596999999999994,73.260000000000005,75.921999999999997,78.584999999999994,81.248000000000005,83.91
https://cdn.who.int/media/docs/default-source/child-growth/child-growth-standards/indicators/length-height-for-age/expandable-tables/lhfa-girls-zscore-expanded-tables.xlsx,expanded,female,day,415,1,75.960499999999996,0.035069999999999997,67.968999999999994,70.632999999999996,73.296999999999997,75.959999999999994,78.623999999999995,81.287999999999997,83.951999999999998
https://cdn.who.int/media/docs/default-source/child-growth/child-growth-standards/indicators/length-height-for-age/expandable-tables/lhfa-girls-zscore-expanded-tables.xlsx,expanded,female,day,416,1,75.998599999999996,0.03508,68.001000000000005,70.667000000000002,73.332999999999998,75.998999999999995,78.665000000000006,81.331000000000003,83.997
https://cdn.who.int/media/docs/default-source/child-growth/child-growth-standards/indicators/length-height-for-age/expandable-tables/lhfa-girls-zscore-expanded-tables.xlsx,expanded,female,day,417,1,76.036600000000007,0.035090000000000003,68.031999999999996,70.7,73.367999999999995,76.037000000000006,78.704999999999998,81.373000000000005,84.040999999999997
https://cdn.who.int/media/docs/default-source/child-growth/child-growth-standards/indicators/length-height-for-age/expandable-tables/lhfa-girls-zscore-expanded-tables.xlsx,expanded,female,day,418,1,76.074600000000004,0.035090000000000003,68.066000000000003,70.736000000000004,73.405000000000001,76.075000000000003,78.744,81.414000000000001,84.082999999999998
